t_usr_id_ego,BreitbartNews,BreitbartNews,bot11,bot11,bot14,bot14,bot12,bot12,bot13,bot13,bot10,bot10,USATODAY,USATODAY,WSJ,WSJ,bot7,bot7,bot2,bot2,bot5,bot5,bot6,bot6,bot15,bot15,bot1,bot1,thenation,thenation,bot4,bot4,bot3,bot3,bot8,bot8,washingtonpost,washingtonpost,bot9,bot9
conn_type,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower
41,0.025471598156045747,0.9530817363696625,,0.9713426487044083,0.8794616900661685,0.9240939964164224,0.15685510336103622,0.5697317833219949,0.28621206238390096,,0.025471598156045747,0.2691022464970497,0.03546593341354506,0.9530817363696625,0.03546593341354506,0.9840241809031413,0.03546593341354506,0.3039573320934062,0.6506901031179089,0.038503444945083086,0.7719542327261165,0.6109757209767682,0.06263387811083082,,0.23688377651035014,0.5487020083865324,0.05780718298413593,0.5274968237537414,0.045343501437382056,0.9826258494473956,0.10030935716061677,,0.7064204238004218,0.6109757209767682,0.7405291005715704,,0.04178983547133819,0.12588928944948308,0.025471598156045747,0.9757295961173048
42,0.1167953743919475,0.9567532288569174,0.46359219069702307,0.16847316644464133,0.46359219069702307,0.5061919589474342,0.7064204238004218,0.5905129273413294,0.07945465272791494,0.28621206238390096,0.28621206238390096,0.5697317833219949,0.04178983547133819,0.13558257714003935,0.05333128056896264,0.05780718298413593,0.09286695366967546,0.19374947883382485,0.03265990956683609,0.40086139116347386,,,0.5061919589474342,,0.1167953743919475,,0.06783456974919343,0.045343501437382056,0.05780718298413593,0.05333128056896264,0.05333128056896264,,0.023437100509770627,0.3412193545017134,0.6310548366819692,,0.06263387811083082,,0.05780718298413593,0.9112229533096339
43,0.6506901031179089,0.1167953743919475,0.32230602190830704,0.8495856011768973,0.46359219069702307,0.6698271269837389,0.10827700665723966,,,0.6109757209767682,0.04918384795249982,0.09286695366967546,0.14589765727494236,,0.038503444945083086,0.9491151251673986,0.23688377651035014,,0.6109757209767682,0.44245148142042123,0.027677698437753848,,0.09286695366967546,,0.06783456974919343,0.5061919589474342,0.8794616900661685,0.5905129273413294,0.03546593341354506,0.25265321740844954,0.07343326191269153,,0.19374947883382485,,0.030068974042493608,,0.06263387811083082,0.9298669453061029,,
44,0.380551857066998,0.14589765727494236,0.09286695366967546,0.07945465272791494,0.05780718298413593,0.15685510336103622,0.0215615093045025,0.25265321740844954,0.15685510336103622,0.5697317833219949,0.7064204238004218,0.6109757209767682,0.045343501437382056,0.7238002465135849,0.09286695366967546,0.12588928944948308,,,0.030068974042493608,0.6109757209767682,0.10827700665723966,0.6506901031179089,0.04178983547133819,0.380551857066998,0.8138717339737572,0.6884177623265628,0.038503444945083086,0.08592399976334196,0.05333128056896264,0.5697317833219949,0.13558257714003935,,0.3039573320934062,0.5697317833219949,0.0215615093045025,,0.13558257714003935,0.3412193545017134,0.05333128056896264,
45,0.027677698437753848,0.2691022464970497,0.7405291005715704,0.6109757209767682,0.4848645828256039,0.15685510336103622,0.6698271269837389,0.6884177623265628,0.380551857066998,0.28621206238390096,0.04178983547133819,0.13558257714003935,0.15685510336103622,0.6310548366819692,0.7866262980972412,,0.12588928944948308,,0.3039573320934062,0.6310548366819692,0.05780718298413593,0.25265321740844954,0.12588928944948308,,0.06263387811083082,0.06263387811083082,0.22180647190550215,0.826453203646374,0.07343326191269153,0.15685510336103622,0.1167953743919475,,0.23688377651035014,0.32230602190830704,0.7238002465135849,,0.03546593341354506,0.966190224001528,0.9491151251673986,0.6506901031179089
46,0.09286695366967546,0.9298669453061029,0.03265990956683609,0.10827700665723966,0.06263387811083082,0.6506901031179089,0.05333128056896264,0.5697317833219949,0.06263387811083082,0.5697317833219949,0.22180647190550215,0.23688377651035014,0.05780718298413593,0.3039573320934062,0.8383531326036774,0.966190224001528,0.04178983547133819,,0.04178983547133819,0.9713426487044083,0.07945465272791494,,0.36065190656573104,,0.03546593341354506,0.42151725890598224,,0.023437100509770627,0.0215615093045025,0.13558257714003935,0.05333128056896264,,,0.5697317833219949,,,0.027677698437753848,0.32230602190830704,0.027677698437753848,
47,0.05333128056896264,0.13558257714003935,0.23688377651035014,,,0.5487020083865324,0.6310548366819692,0.5061919589474342,0.10827700665723966,0.06783456974919343,0.05333128056896264,,0.07343326191269153,0.20742796687543463,0.06263387811083082,0.7064204238004218,0.023437100509770627,,0.03265990956683609,0.05780718298413593,0.5905129273413294,0.3039573320934062,0.08592399976334196,,0.045343501437382056,0.3039573320934062,0.22180647190550215,0.25265321740844954,0.07343326191269153,0.6506901031179089,0.03546593341354506,,0.8964140695210783,0.7064204238004218,0.0215615093045025,,0.19374947883382485,0.9240939964164224,0.10030935716061677,
48,0.03546593341354506,0.7405291005715704,,0.12588928944948308,0.3039573320934062,0.07343326191269153,0.23688377651035014,,0.04178983547133819,0.2691022464970497,0.25265321740844954,0.14589765727494236,0.04918384795249982,,0.03265990956683609,0.7457642683967557,0.027677698437753848,,0.28621206238390096,0.5061919589474342,0.05333128056896264,,0.05333128056896264,,0.025471598156045747,0.8383531326036774,0.05780718298413593,0.9632891569033074,0.03265990956683609,0.9530817363696625,0.04918384795249982,,0.6506901031179089,0.8138717339737572,0.038503444945083086,,0.023437100509770627,0.6698271269837389,0.027677698437753848,
49,0.5697317833219949,,0.027677698437753848,0.3412193545017134,0.44245148142042123,0.8138717339737572,0.7064204238004218,0.46359219069702307,0.6698271269837389,0.6109757209767682,0.20742796687543463,0.25265321740844954,0.06263387811083082,0.9853116521210984,0.5061919589474342,0.9112229533096339,0.06263387811083082,,0.16847316644464133,0.4848645828256039,0.07945465272791494,,0.04918384795249982,,0.3412193545017134,0.06783456974919343,,,0.8383531326036774,0.826453203646374,,,0.08592399976334196,0.7405291005715704,0.045343501437382056,,0.03546593341354506,0.9794591788597505,0.023437100509770627,
50,0.04918384795249982,,0.03546593341354506,0.5274968237537414,0.03265990956683609,0.7238002465135849,0.045343501437382056,0.2691022464970497,,0.3412193545017134,0.030068974042493608,0.16847316644464133,0.07343326191269153,0.6884177623265628,0.13558257714003935,0.3412193545017134,0.20742796687543463,,0.027677698437753848,0.3039573320934062,0.7064204238004218,0.5487020083865324,0.1167953743919475,,0.8794616900661685,,0.025471598156045747,,0.045343501437382056,,0.42151725890598224,,0.1167953743919475,0.8495856011768973,0.03265990956683609,,0.038503444945083086,0.9491151251673986,0.023437100509770627,
51,0.10030935716061677,0.13558257714003935,0.12588928944948308,0.20742796687543463,0.038503444945083086,0.5697317833219949,0.06263387811083082,0.36065190656573104,0.25265321740844954,0.7866262980972412,0.023437100509770627,0.10827700665723966,0.10827700665723966,0.23688377651035014,0.030068974042493608,,0.03265990956683609,,0.08592399976334196,0.5697317833219949,0.3039573320934062,,0.025471598156045747,,0.20742796687543463,0.5274968237537414,0.16847316644464133,,0.14589765727494236,0.06783456974919343,0.05333128056896264,,0.6310548366819692,0.36065190656573104,0.023437100509770627,,0.04918384795249982,,0.06263387811083082,
52,0.038503444945083086,0.15685510336103622,0.23688377651035014,0.04178983547133819,0.5905129273413294,0.5487020083865324,0.28621206238390096,0.5697317833219949,,0.6109757209767682,0.030068974042493608,0.1807672693005155,0.10827700665723966,0.9530817363696625,0.05780718298413593,0.6310548366819692,0.03265990956683609,,0.4848645828256039,0.03546593341354506,0.5061919589474342,0.46359219069702307,0.1167953743919475,,0.15685510336103622,0.3412193545017134,0.03546593341354506,,0.09286695366967546,0.9240939964164224,0.0215615093045025,,0.380551857066998,0.5697317833219949,0.03265990956683609,,0.038503444945083086,0.966190224001528,0.045343501437382056,
53,0.13558257714003935,0.8701191997119831,0.16847316644464133,0.09286695366967546,0.40086139116347386,0.05780718298413593,0.04178983547133819,0.6109757209767682,0.1167953743919475,0.380551857066998,0.6698271269837389,0.5274968237537414,0.09286695366967546,0.6310548366819692,0.027677698437753848,0.966190224001528,0.023437100509770627,,0.03265990956683609,0.5905129273413294,0.7064204238004218,,0.380551857066998,0.7565854729457974,0.04918384795249982,0.6109757209767682,0.04918384795249982,,,0.12588928944948308,0.28621206238390096,,0.05780718298413593,0.09286695366967546,0.8882184952163719,,0.038503444945083086,0.9757295961173048,0.42151725890598224,0.12588928944948308
54,0.045343501437382056,,0.9112229533096339,0.8495856011768973,0.22180647190550215,0.5274968237537414,0.7565854729457974,0.07343326191269153,0.44245148142042123,0.6109757209767682,0.04918384795249982,0.9757295961173048,0.22180647190550215,0.9688694437075864,0.05780718298413593,,0.28621206238390096,,,0.4848645828256039,0.09286695366967546,0.9713426487044083,0.44245148142042123,,0.038503444945083086,0.28621206238390096,0.01983296694956421,,0.380551857066998,0.03546593341354506,0.12588928944948308,,0.04178983547133819,0.3039573320934062,,,0.09286695366967546,0.866870817623569,0.025471598156045747,
55,0.023437100509770627,0.46359219069702307,0.06783456974919343,0.40086139116347386,0.03546593341354506,0.40086139116347386,0.06783456974919343,0.8383531326036774,0.13558257714003935,0.5697317833219949,0.038503444945083086,0.22180647190550215,0.06263387811083082,0.8601677371481485,0.20742796687543463,,0.06783456974919343,,0.05333128056896264,0.5905129273413294,0.8138717339737572,0.6109757209767682,0.5061919589474342,,,0.5697317833219949,0.04918384795249982,,0.06783456974919343,0.23688377651035014,0.8383531326036774,,0.05333128056896264,0.13558257714003935,0.0215615093045025,,0.04918384795249982,0.8383531326036774,0.03546593341354506,
56,0.05780718298413593,0.9178878139616656,0.05333128056896264,0.19374947883382485,0.3039573320934062,0.32230602190830704,0.038503444945083086,0.16847316644464133,,0.5061919589474342,0.03546593341354506,0.6884177623265628,0.04178983547133819,0.14589765727494236,0.04178983547133819,0.07945465272791494,0.045343501437382056,,0.027677698437753848,0.12588928944948308,0.5905129273413294,,0.06783456974919343,0.7866262980972412,0.038503444945083086,0.5487020083865324,0.07343326191269153,,0.027677698437753848,0.10827700665723966,0.045343501437382056,,0.05780718298413593,0.6698271269837389,0.0215615093045025,,0.045343501437382056,0.5061919589474342,0.10030935716061677,
57,0.06263387811083082,0.16847316644464133,0.1807672693005155,,0.06263387811083082,0.7565854729457974,0.22180647190550215,0.6310548366819692,0.4848645828256039,0.7866262980972412,0.7238002465135849,0.8601677371481485,,0.9567532288569174,0.05780718298413593,0.8138717339737572,0.03546593341354506,,0.027677698437753848,0.6109757209767682,0.04918384795249982,,0.045343501437382056,0.25265321740844954,0.08592399976334196,0.7866262980972412,0.06783456974919343,,0.025471598156045747,0.46359219069702307,0.03265990956683609,,0.6109757209767682,0.3039573320934062,0.03546593341354506,,0.7719542327261165,,0.025471598156045747,
58,0.5697317833219949,,0.04178983547133819,,,0.6109757209767682,0.03265990956683609,0.1167953743919475,0.2691022464970497,0.6109757209767682,0.038503444945083086,0.22180647190550215,0.13558257714003935,,0.030068974042493608,0.866870817623569,0.12588928944948308,,0.025471598156045747,0.19374947883382485,0.08592399976334196,0.5905129273413294,0.5697317833219949,,0.13558257714003935,0.6506901031179089,0.20742796687543463,,0.05780718298413593,0.08592399976334196,0.045343501437382056,,0.045343501437382056,0.01677355370664861,,,0.05333128056896264,0.12588928944948308,0.038503444945083086,
59,0.06263387811083082,0.06263387811083082,0.4848645828256039,0.5697317833219949,0.32230602190830704,0.5061919589474342,0.46359219069702307,0.8601677371481485,0.9040736566800007,0.10827700665723966,0.025471598156045747,0.16847316644464133,0.5487020083865324,,0.12588928944948308,0.8794616900661685,0.5697317833219949,,0.7064204238004218,0.06263387811083082,0.5274968237537414,0.25265321740844954,0.045343501437382056,,0.6310548366819692,0.1167953743919475,0.12588928944948308,,0.045343501437382056,0.10827700665723966,0.13558257714003935,,0.027677698437753848,0.5905129273413294,0.22180647190550215,,0.025471598156045747,0.9112229533096339,0.025471598156045747,
60,0.03546593341354506,0.08592399976334196,0.04178983547133819,0.7405291005715704,0.2691022464970497,0.5061919589474342,0.12588928944948308,0.6310548366819692,0.038503444945083086,0.5905129273413294,0.030068974042493608,0.1807672693005155,0.28621206238390096,0.46359219069702307,0.09286695366967546,,0.07343326191269153,,0.05780718298413593,0.2691022464970497,0.03265990956683609,,0.07343326191269153,,0.10827700665723966,0.22180647190550215,0.06263387811083082,,0.023437100509770627,0.1807672693005155,0.03265990956683609,,0.045343501437382056,0.3039573320934062,0.1807672693005155,,0.08592399976334196,,0.5274968237537414,
61,0.030068974042493608,0.1807672693005155,0.7238002465135849,0.9040736566800007,0.5697317833219949,0.7866262980972412,0.8794616900661685,0.826453203646374,0.07343326191269153,,0.09286695366967546,0.5697317833219949,0.05780718298413593,,0.8601677371481485,,0.038503444945083086,,0.5061919589474342,0.22180647190550215,0.07945465272791494,,0.07343326191269153,,0.027677698437753848,0.46359219069702307,0.09286695366967546,,0.045343501437382056,,0.23688377651035014,,0.03265990956683609,0.3412193545017134,0.06263387811083082,,0.038503444945083086,,0.03265990956683609,
62,0.01983296694956421,0.04178983547133819,0.32230602190830704,0.5697317833219949,0.06783456974919343,0.28621206238390096,0.8495856011768973,0.22180647190550215,0.13558257714003935,0.7064204238004218,0.0215615093045025,0.44245148142042123,0.045343501437382056,0.08592399976334196,0.12588928944948308,0.36065190656573104,0.027677698437753848,,0.5905129273413294,0.7064204238004218,0.06263387811083082,0.7866262980972412,0.045343501437382056,,0.5697317833219949,0.6506901031179089,0.28621206238390096,,0.09286695366967546,0.9402123048447205,0.03546593341354506,,0.8005982245473489,0.22180647190550215,0.19374947883382485,0.15685510336103622,0.025471598156045747,0.9811074746959428,0.8495856011768973,
63,0.07945465272791494,0.7565854729457974,0.12588928944948308,0.44245148142042123,0.5061919589474342,0.07945465272791494,0.6310548366819692,0.15685510336103622,,0.14589765727494236,0.22180647190550215,0.12588928944948308,0.2691022464970497,0.15685510336103622,0.05333128056896264,,0.027677698437753848,,0.7405291005715704,0.5274968237537414,0.8964140695210783,,0.038503444945083086,,0.14589765727494236,0.13558257714003935,0.9757295961173048,,0.03546593341354506,0.9178878139616656,0.03546593341354506,,0.8495856011768973,0.3412193545017134,0.03265990956683609,,0.3039573320934062,0.6310548366819692,0.030068974042493608,
64,0.8495856011768973,0.9352316115657808,0.32230602190830704,0.038503444945083086,0.05780718298413593,0.08592399976334196,0.5487020083865324,0.7719542327261165,0.027677698437753848,0.09286695366967546,0.20742796687543463,,0.07945465272791494,0.5697317833219949,0.025471598156045747,0.6506901031179089,0.023437100509770627,,0.6506901031179089,0.5697317833219949,0.5487020083865324,,0.03265990956683609,,0.03546593341354506,0.28621206238390096,0.05333128056896264,,0.038503444945083086,,0.030068974042493608,,0.23688377651035014,0.8882184952163719,0.2691022464970497,,0.06263387811083082,0.966190224001528,0.045343501437382056,
65,0.05333128056896264,,0.10030935716061677,0.23688377651035014,0.19374947883382485,0.44245148142042123,0.2691022464970497,0.04918384795249982,0.22180647190550215,0.16847316644464133,0.07343326191269153,0.14589765727494236,0.038503444945083086,0.7064204238004218,0.23688377651035014,0.9112229533096339,0.04918384795249982,,0.8794616900661685,0.5487020083865324,0.025471598156045747,0.4848645828256039,0.025471598156045747,0.10827700665723966,0.04918384795249982,0.05780718298413593,0.038503444945083086,,0.06783456974919343,,0.023437100509770627,,0.19374947883382485,0.07945465272791494,0.038503444945083086,,0.04918384795249982,0.9688694437075864,0.46359219069702307,
